

 Females then males 
"year","month","fleet","sex","partition","Ntows","Nsamps","InputN","F12","F14","F16","F18","F20","F22","F24","F26","F28","F30","F32","F34","F36","F38","F40","F42","F44","F46","F48","F50","F52","F54","F56","F58","F60","F62","F64","F66","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66"
2014,7,"TWL.O",1,2,116,662,207,0,0,0,0,0.001,0.002,0.0048,0.0076,0.0048,0.0112,0.0121,0.0179,0.0491,0.0623,0.0498,0.0513,0.1194,0.085,0.1192,0.1105,0.0684,0.1232,0.069,0.0302,0.0014,0,0,0,0,0,0,0,0.001,0.002,0.0048,0.0076,0.0048,0.0112,0.0121,0.0179,0.0491,0.0623,0.0498,0.0513,0.1194,0.085,0.1192,0.1105,0.0684,0.1232,0.069,0.0302,0.0014,0,0,0
2015,7,"TWL.O",1,2,125,852,243,0,0,0,0,0,3e-04,0.0013,0.0011,0.0084,0.0245,0.0167,0.0171,0.0232,0.0132,0.0686,0.0263,0.0505,0.0894,0.108,0.1936,0.1791,0.1363,0.0339,0.0073,0.0014,0,0,0,0,0,0,0,0,3e-04,0.0013,0.0011,0.0084,0.0245,0.0167,0.0171,0.0232,0.0132,0.0686,0.0263,0.0505,0.0894,0.108,0.1936,0.1791,0.1363,0.0339,0.0073,0.0014,0,0,0
2016,7,"TWL.O",1,2,98,572,177,0,0,0,0,0.0016,0.0023,0.0018,0.0057,0.0073,0.005,0.0402,0.0494,0.0289,0.0191,0.0278,0.0325,0.098,0.1489,0.1043,0.1399,0.1425,0.1032,0.0236,0.0103,0.0079,0,0,0,0,0,0,0,0.0016,0.0023,0.0018,0.0057,0.0073,0.005,0.0402,0.0494,0.0289,0.0191,0.0278,0.0325,0.098,0.1489,0.1043,0.1399,0.1425,0.1032,0.0236,0.0103,0.0079,0,0,0
2017,7,"TWL.O",1,2,170,1090,320,0,0,0,0,7e-04,0.0015,0.0041,0.004,6e-04,0.0083,0.0121,0.0168,0.0502,0.059,0.0594,0.0767,0.1103,0.1718,0.0879,0.1173,0.0946,0.0725,0.0352,0.0093,0.0069,7e-04,0,0,0,0,0,0,7e-04,0.0015,0.0041,0.004,6e-04,0.0083,0.0121,0.0168,0.0502,0.059,0.0594,0.0767,0.1103,0.1718,0.0879,0.1173,0.0946,0.0725,0.0352,0.0093,0.0069,7e-04,0,0
2018,7,"TWL.O",1,2,150,851,267,0,0,0,0,0,4e-04,0.001,9e-04,0.0015,0.0031,0.0277,0.0508,0.0478,0.0441,0.07,0.0624,0.1077,0.1096,0.127,0.1481,0.0743,0.0627,0.0459,0.0149,2e-04,0,0,0,0,0,0,0,0,4e-04,0.001,9e-04,0.0015,0.0031,0.0277,0.0508,0.0478,0.0441,0.07,0.0624,0.1077,0.1096,0.127,0.1481,0.0743,0.0627,0.0459,0.0149,2e-04,0,0,0
2019,7,"TWL.O",1,2,139,753,243,0,0,0,0,0,0,0,0.0089,0.0094,0.0267,0.0486,0.0852,0.0528,0.034,0.0483,0.0554,0.0483,0.108,0.0628,0.1256,0.1234,0.1011,0.0391,0.0181,0.0043,0,0,0,0,0,0,0,0,0,0,0.0089,0.0094,0.0267,0.0486,0.0852,0.0528,0.034,0.0483,0.0554,0.0483,0.108,0.0628,0.1256,0.1234,0.1011,0.0391,0.0181,0.0043,0,0,0
2020,7,"TWL.O",1,2,72,401,127,0,0,0,0,0,0,0,7e-04,0,0.0037,0.0073,0.0126,0.0369,0.0581,0.029,0.1162,0.0666,0.129,0.1597,0.1742,0.0741,0.0619,0.0581,0.0118,0,0,0,0,0,0,0,0,0,0,0,7e-04,0,0.0037,0.0073,0.0126,0.0369,0.0581,0.029,0.1162,0.0666,0.129,0.1597,0.1742,0.0741,0.0619,0.0581,0.0118,0,0,0,0
2021,7,"TWL.O",1,2,88,572,167,0,0,0,0,0,0,0,0,3e-04,1e-04,0.0088,0.0214,0.0261,0.0577,0.0844,0.0711,0.0971,0.0881,0.1497,0.108,0.0941,0.1029,0.0529,0.021,0.0064,0.0099,0,0,0,0,0,0,0,0,0,0,3e-04,1e-04,0.0088,0.0214,0.0261,0.0577,0.0844,0.0711,0.0971,0.0881,0.1497,0.108,0.0941,0.1029,0.0529,0.021,0.0064,0.0099,0,0
2022,7,"TWL.O",1,2,12,100,26,0,0,0,0,0,0,0,0,0,0,0,8e-04,0.0083,0.0076,0.0554,0.0994,0.039,0.0649,0.1627,0.2087,0.2353,0.0689,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8e-04,0.0083,0.0076,0.0554,0.0994,0.039,0.0649,0.1627,0.2087,0.2353,0.0689,0.049,0,0,0,0,0
1968,7,"TWL.W",1,2,1,49,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204,0.0816,0.0612,0.1633,0.2857,0.2245,0.102,0.0612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204,0.0816,0.0612,0.1633,0.2857,0.2245,0.102,0.0612,0,0,0,0,0
1971,7,"TWL.W",1,2,2,112,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.0334,0.108,0.1902,0.1517,0.2262,0.1362,0.0874,0.0437,0.0051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.0334,0.108,0.1902,0.1517,0.2262,0.1362,0.0874,0.0437,0.0051,0,0,0,0
1972,7,"TWL.W",1,2,1,103,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194,0.0583,0.0485,0.2039,0.2039,0.2427,0.0971,0.1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194,0.0583,0.0485,0.2039,0.2039,0.2427,0.0971,0.1262,0,0,0,0,0
1973,7,"TWL.W",1,2,1,95,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0421,0.1263,0.2421,0.1474,0.2316,0.1053,0.0842,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0421,0.1263,0.2421,0.1474,0.2316,0.1053,0.0842,0.0105,0,0,0,0
1975,7,"TWL.W",1,2,3,341,21,0,0,0,0,0.0017,0,0,0.0033,0.0172,0.0199,0.036,0.0376,0.1462,0.1737,0.2465,0.2132,0.0699,0.0182,0.0055,0,0.0039,0.0033,0.0039,0,0,0,0,0,0,0,0,0,0.0017,0,0,0.0033,0.0172,0.0199,0.036,0.0376,0.1462,0.1737,0.2465,0.2132,0.0699,0.0182,0.0055,0,0.0039,0.0033,0.0039,0,0,0,0,0
1976,7,"TWL.W",1,2,3,221,21,0,0,0,0,0,0,0,0,0,1e-04,0,2e-04,0,5e-04,0.0053,0.0207,0.0557,0.0475,0.1096,0.1377,0.2394,0.2006,0.1099,0.0528,0.0075,0.0122,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,2e-04,0,5e-04,0.0053,0.0207,0.0557,0.0475,0.1096,0.1377,0.2394,0.2006,0.1099,0.0528,0.0075,0.0122,0,0
1977,7,"TWL.W",1,2,2,156,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084,0.0084,0.0274,0.0905,0.0843,0.1035,0.2049,0.2466,0.1435,0.0614,0.0106,0.0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084,0.0084,0.0274,0.0905,0.0843,0.1035,0.2049,0.2466,0.1435,0.0614,0.0106,0.0106,0,0
1978,7,"TWL.W",1,2,4,267,28,0,0,0,0,0,0,0,0,0,0,6e-04,6e-04,0.0012,0.0018,0.0052,0.0443,0.103,0.1462,0.1261,0.1159,0.1814,0.1443,0.0773,0.036,0.0161,0,0,0,0,0,0,0,0,0,0,0,0,0,6e-04,6e-04,0.0012,0.0018,0.0052,0.0443,0.103,0.1462,0.1261,0.1159,0.1814,0.1443,0.0773,0.036,0.0161,0,0,0
1979,7,"TWL.W",1,2,8,264,44,0,0,0,0,0,0,0,0,0,0,0,0.0027,0,0.029,0.0276,0.0572,0.1468,0.1363,0.2148,0.1019,0.1087,0.0678,0.0579,0.0492,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027,0,0.029,0.0276,0.0572,0.1468,0.1363,0.2148,0.1019,0.1087,0.0678,0.0579,0.0492,1e-04,0,0,0
1980,7,"TWL.W",1,2,18,638,106,0,0,0,0,0,0,0.0043,0,0.0043,9e-04,0.0139,0.0095,0.0121,0.0208,0.0455,0.0754,0.0854,0.0867,0.1427,0.1658,0.1646,0.0813,0.0442,0.0332,0.006,0.0033,0,0,0,0,0,0,0,0,0.0043,0,0.0043,9e-04,0.0139,0.0095,0.0121,0.0208,0.0455,0.0754,0.0854,0.0867,0.1427,0.1658,0.1646,0.0813,0.0442,0.0332,0.006,0.0033,0,0
1981,7,"TWL.W",1,2,18,658,109,0,0,0,0,0,0,0,0,0,0.0011,0.0022,0.0025,0.0083,0.0152,0.0212,0.0493,0.0552,0.0802,0.0895,0.1888,0.2365,0.1243,0.0609,0.0447,0.0149,0.0053,0,0,0,0,0,0,0,0,0,0,0,0.0011,0.0022,0.0025,0.0083,0.0152,0.0212,0.0493,0.0552,0.0802,0.0895,0.1888,0.2365,0.1243,0.0609,0.0447,0.0149,0.0053,0,0
1982,7,"TWL.W",1,2,13,482,80,0,0,0,0,0,0,0,0,0,0.0025,0,0.0247,0.0043,0.0176,0.0478,0.1345,0.0792,0.0907,0.1245,0.1204,0.1828,0.0969,0.0563,0.011,0.0045,0.0018,5e-04,0,0,0,0,0,0,0,0,0,0,0.0025,0,0.0247,0.0043,0.0176,0.0478,0.1345,0.0792,0.0907,0.1245,0.1204,0.1828,0.0969,0.0563,0.011,0.0045,0.0018,5e-04,0
1983,7,"TWL.W",1,2,17,699,113,0,0,0,0,0,0,0,0,0,0.0014,0.0054,0.0081,0.012,0.0315,0.0531,0.0906,0.115,0.1101,0.1068,0.0989,0.1506,0.1383,0.0372,0.0241,0.0147,0.0021,0,0,0,0,0,0,0,0,0,0,0,0.0014,0.0054,0.0081,0.012,0.0315,0.0531,0.0906,0.115,0.1101,0.1068,0.0989,0.1506,0.1383,0.0372,0.0241,0.0147,0.0021,0,0
1984,7,"TWL.W",1,2,17,577,97,0,0,0,0,0,0,0,0,0,0.0025,0.0075,0.0123,0.0102,0.0112,0.016,0.0261,0.0893,0.1212,0.1153,0.0931,0.218,0.115,0.1004,0.0482,0.0116,0.0019,0,0,0,0,0,0,0,0,0,0,0,0.0025,0.0075,0.0123,0.0102,0.0112,0.016,0.0261,0.0893,0.1212,0.1153,0.0931,0.218,0.115,0.1004,0.0482,0.0116,0.0019,0,0
1985,7,"TWL.W",1,2,18,773,125,0,0,0,0,0,0,0,0,0,2e-04,9e-04,0.0058,0.0134,0.0285,0.0298,0.033,0.0795,0.1053,0.1021,0.182,0.1513,0.1428,0.0813,0.0352,0.0088,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,9e-04,0.0058,0.0134,0.0285,0.0298,0.033,0.0795,0.1053,0.1021,0.182,0.1513,0.1428,0.0813,0.0352,0.0088,0,0,0
1986,7,"TWL.W",1,2,17,712,115,0,0,0,0,0,0,0,0,0,2e-04,0.0025,5e-04,0.0199,0.0191,0.0412,0.0848,0.1056,0.1211,0.1508,0.131,0.1553,0.0911,0.0432,0.0261,0.0067,9e-04,0,0,0,0,0,0,0,0,0,0,0,2e-04,0.0025,5e-04,0.0199,0.0191,0.0412,0.0848,0.1056,0.1211,0.1508,0.131,0.1553,0.0911,0.0432,0.0261,0.0067,9e-04,0,0
1987,7,"TWL.W",1,2,25,644,114,0,0,0,0,0,0,0,0,0,0,4e-04,9e-04,0.0015,0.0028,0.0274,0.0493,0.1084,0.0859,0.1589,0.1565,0.1452,0.1343,0.0776,0.0284,0.0225,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-04,9e-04,0.0015,0.0028,0.0274,0.0493,0.1084,0.0859,0.1589,0.1565,0.1452,0.1343,0.0776,0.0284,0.0225,0,0,0
1988,7,"TWL.W",1,2,19,425,78,0,0,0,0,0,0,0,0,2e-04,0.0011,0.0021,0.0014,0.0115,0.0037,0.0136,0.0392,0.0589,0.153,0.1209,0.1324,0.1206,0.1499,0.1034,0.0501,0.029,0.0078,0.0013,0,0,0,0,0,0,0,0,0,2e-04,0.0011,0.0021,0.0014,0.0115,0.0037,0.0136,0.0392,0.0589,0.153,0.1209,0.1324,0.1206,0.1499,0.1034,0.0501,0.029,0.0078,0.0013,0
1989,7,"TWL.W",1,2,18,400,73,0,0,0,0,0,0,0,0,0,0.0029,0.0048,0.0063,0.0157,0.0202,0.0414,0.0795,0.0964,0.1834,0.1671,0.1445,0.0894,0.072,0.0462,0.0284,0.0013,5e-04,0,0,0,0,0,0,0,0,0,0,0,0.0029,0.0048,0.0063,0.0157,0.0202,0.0414,0.0795,0.0964,0.1834,0.1671,0.1445,0.0894,0.072,0.0462,0.0284,0.0013,5e-04,0,0
1990,7,"TWL.W",1,2,17,360,67,0,0,0,0,0,0,0,0,0,9e-04,5e-04,0.0028,0.012,0.02,0.0586,0.0505,0.1111,0.1395,0.1635,0.1418,0.1107,0.1035,0.0601,0.0194,0.0053,0,0,0,0,0,0,0,0,0,0,0,0,9e-04,5e-04,0.0028,0.012,0.02,0.0586,0.0505,0.1111,0.1395,0.1635,0.1418,0.1107,0.1035,0.0601,0.0194,0.0053,0,0,0
1991,7,"TWL.W",1,2,22,472,87,0,0,0,0,0,0,0,0,0,0,0,1e-04,0.0042,0.0165,0.0197,0.0621,0.1129,0.16,0.1348,0.149,0.1406,0.0877,0.0842,0.0251,4e-04,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0.0042,0.0165,0.0197,0.0621,0.1129,0.16,0.1348,0.149,0.1406,0.0877,0.0842,0.0251,4e-04,0.0027,0,0
1992,7,"TWL.W",1,2,20,467,84,0,0,0,0,0,0,0,0.0011,0,0.0037,0.0095,0.0156,0.0273,0.0369,0.0644,0.0628,0.0723,0.0957,0.1174,0.1053,0.1226,0.1371,0.074,0.046,0.0032,0.0051,0,0,0,0,0,0,0,0,0,0.0011,0,0.0037,0.0095,0.0156,0.0273,0.0369,0.0644,0.0628,0.0723,0.0957,0.1174,0.1053,0.1226,0.1371,0.074,0.046,0.0032,0.0051,0,0
1993,7,"TWL.W",1,2,17,395,72,0,0,0,0,0,0,0,1e-04,0,0,0.0131,0.0038,0.0294,0.0844,0.1096,0.1364,0.1487,0.1497,0.0969,0.1159,0.0464,0.0474,0.0179,1e-04,1e-04,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0.0131,0.0038,0.0294,0.0844,0.1096,0.1364,0.1487,0.1497,0.0969,0.1159,0.0464,0.0474,0.0179,1e-04,1e-04,0,0,0
1994,7,"TWL.W",1,2,15,343,62,0,0,0,0,0,0,0,0,0.0024,0.0024,0.0115,0.0166,0.0478,0.0334,0.0958,0.1346,0.1101,0.1623,0.0752,0.1233,0.0685,0.0558,0.046,0.0087,0.0057,0,0,0,0,0,0,0,0,0,0,0,0.0024,0.0024,0.0115,0.0166,0.0478,0.0334,0.0958,0.1346,0.1101,0.1623,0.0752,0.1233,0.0685,0.0558,0.046,0.0087,0.0057,0,0,0
1995,7,"TWL.W",1,2,22,520,94,0,0,0,0,0,0,0,0,0.0031,0.005,0.0097,0.0352,0.0417,0.059,0.1143,0.1154,0.1239,0.1894,0.1385,0.0789,0.0442,0.0272,0.0044,0.0093,6e-04,0,4e-04,0,0,0,0,0,0,0,0,0,0.0031,0.005,0.0097,0.0352,0.0417,0.059,0.1143,0.1154,0.1239,0.1894,0.1385,0.0789,0.0442,0.0272,0.0044,0.0093,6e-04,0,4e-04,0
1996,7,"TWL.W",1,2,15,337,62,0,0,0,0,0,0,0,0.0038,0.008,0.0059,0.0155,0.0233,0.0337,0.0481,0.051,0.0823,0.0846,0.1054,0.1276,0.1924,0.1273,0.0704,0.0135,0.006,0.0012,0,0,0,0,0,0,0,0,0,0,0.0038,0.008,0.0059,0.0155,0.0233,0.0337,0.0481,0.051,0.0823,0.0846,0.1054,0.1276,0.1924,0.1273,0.0704,0.0135,0.006,0.0012,0,0,0
1997,7,"TWL.W",1,2,17,386,70,0,0,0,0,0,0,0,0,0,2e-04,0.0069,0.0138,0.0258,0.027,0.045,0.0897,0.1788,0.1122,0.1286,0.1525,0.1133,0.0485,0.0403,0.0151,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,0.0069,0.0138,0.0258,0.027,0.045,0.0897,0.1788,0.1122,0.1286,0.1525,0.1133,0.0485,0.0403,0.0151,0.0023,0,0,0
1998,7,"TWL.W",1,2,22,415,79,0,0,0,0,0,0,0,0,0,0.0011,0.0015,0.0116,0.0257,0.0585,0.1104,0.1233,0.1348,0.135,0.1111,0.1096,0.0666,0.0751,0.0223,0.0075,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0.0011,0.0015,0.0116,0.0257,0.0585,0.1104,0.1233,0.1348,0.135,0.1111,0.1096,0.0666,0.0751,0.0223,0.0075,0,0.006,0,0
1999,7,"TWL.W",1,2,15,359,65,0,0,0,0,0,0,0,0.0016,0.004,6e-04,0.011,0.0193,0.029,0.0197,0.0419,0.0595,0.1378,0.1282,0.0704,0.1681,0.1139,0.1197,0.0667,0.008,0,0,0,6e-04,0,0,0,0,0,0,0,0.0016,0.004,6e-04,0.011,0.0193,0.029,0.0197,0.0419,0.0595,0.1378,0.1282,0.0704,0.1681,0.1139,0.1197,0.0667,0.008,0,0,0,6e-04
2000,7,"TWL.W",1,2,7,98,21,0,0,0,0,0,0,0,0,0,0.1841,0.0244,0.0248,0.0478,0.0693,0.0867,0.0451,0.1197,0.0983,0.1172,0.0833,0.0244,0.0427,0.0054,0.0268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1841,0.0244,0.0248,0.0478,0.0693,0.0867,0.0451,0.1197,0.0983,0.1172,0.0833,0.0244,0.0427,0.0054,0.0268,0,0,0,0
2001,7,"TWL.W",1,2,10,133,28,0,0,0,0,0,0,0,0,0,0,0,0.0034,0.018,0.0173,0.03,0.0572,0.1034,0.1656,0.1411,0.1729,0.1035,0.093,0.0777,0.0134,0,0.0036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034,0.018,0.0173,0.03,0.0572,0.1034,0.1656,0.1411,0.1729,0.1035,0.093,0.0777,0.0134,0,0.0036,0,0
2002,7,"TWL.W",1,2,28,330,74,0,0,0,0,0,0,0,0,0,0,0,0.0278,0.0164,0.0403,0.085,0.0495,0.0659,0.078,0.1553,0.115,0.0845,0.1283,0.1145,0.0306,0.0053,0.0017,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0.0278,0.0164,0.0403,0.085,0.0495,0.0659,0.078,0.1553,0.115,0.0845,0.1283,0.1145,0.0306,0.0053,0.0017,0.0017,0
2003,7,"TWL.W",1,2,21,139,40,0,0,0,0,0,0,0,0,0,0,0,0.0289,0.0487,0.0635,0.0638,0.1345,0.1141,0.1283,0.0868,0.1025,0.0887,0.0741,0.0505,0.0157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289,0.0487,0.0635,0.0638,0.1345,0.1141,0.1283,0.0868,0.1025,0.0887,0.0741,0.0505,0.0157,0,0,0,0
2004,7,"TWL.W",1,2,27,174,51,0,0,0,0,0,0,0,0,0.0114,0,0.0056,0.0283,0.0283,0.0451,0.0922,0.0287,0.0813,0.1157,0.0754,0.1308,0.1027,0.0794,0.0731,0.0343,0.0338,0.0113,0.0169,0.0056,0,0,0,0,0,0,0,0,0.0114,0,0.0056,0.0283,0.0283,0.0451,0.0922,0.0287,0.0813,0.1157,0.0754,0.1308,0.1027,0.0794,0.0731,0.0343,0.0338,0.0113,0.0169,0.0056
2005,7,"TWL.W",1,2,30,248,64,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0.0437,0.0849,0.1344,0.1648,0.1287,0.1122,0.0671,0.0765,0.0712,0.0237,0.0129,0.0098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0.0437,0.0849,0.1344,0.1648,0.1287,0.1122,0.0671,0.0765,0.0712,0.0237,0.0129,0.0098,0,0
2006,7,"TWL.W",1,2,24,225,55,0,0,0,0,0,0.0038,0.0082,0.0079,0.0076,0.028,0.0586,0.0742,0.0824,0.0875,0.0883,0.0661,0.0475,0.1791,0.0777,0.0549,0.0546,0.0269,0.0274,0.0038,0.0153,0,0,0,0,0,0,0,0,0.0038,0.0082,0.0079,0.0076,0.028,0.0586,0.0742,0.0824,0.0875,0.0883,0.0661,0.0475,0.1791,0.0777,0.0549,0.0546,0.0269,0.0274,0.0038,0.0153,0,0,0
2007,7,"TWL.W",1,2,36,183,61,0,0,0,0,0.0018,0.0018,0.0054,0.0037,0.0059,0.0081,0.0073,0.1561,0.1248,0.2475,0.1276,0.0651,0.0375,0.0382,0.0361,0.0397,0.0377,0.0283,0.0184,0.0055,0.0018,0,0,0.0018,0,0,0,0,0.0018,0.0018,0.0054,0.0037,0.0059,0.0081,0.0073,0.1561,0.1248,0.2475,0.1276,0.0651,0.0375,0.0382,0.0361,0.0397,0.0377,0.0283,0.0184,0.0055,0.0018,0,0,0.0018
2008,7,"TWL.W",1,2,17,172,41,0,0,0,0,0,0,0,0.0947,0.1764,0.1272,0.0614,0.0164,0.0187,0.0141,0.0162,0.0187,0.0438,0.0504,0.0231,0.0688,0.0637,0.0781,0.0781,0.0319,0.0138,0.0046,0,0,0,0,0,0,0,0,0,0.0947,0.1764,0.1272,0.0614,0.0164,0.0187,0.0141,0.0162,0.0187,0.0438,0.0504,0.0231,0.0688,0.0637,0.0781,0.0781,0.0319,0.0138,0.0046,0,0
2009,7,"TWL.W",1,2,22,231,54,0,0,0,0,0,0,0,0,0,0,0.0083,0.0247,0.008,0.0126,0.0131,0.0297,0.0448,0.0468,0.0865,0.1623,0.2268,0.1582,0.152,0.008,0.0098,0.0081,0,0,0,0,0,0,0,0,0,0,0,0,0.0083,0.0247,0.008,0.0126,0.0131,0.0297,0.0448,0.0468,0.0865,0.1623,0.2268,0.1582,0.152,0.008,0.0098,0.0081,0,0
2010,7,"TWL.W",1,2,12,179,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059,0.0096,0.0677,0.1353,0.1304,0.1324,0.1151,0.1704,0.0999,0.0584,0.0532,0.0217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059,0.0096,0.0677,0.1353,0.1304,0.1324,0.1151,0.1704,0.0999,0.0584,0.0532,0.0217,0,0,0
2011,7,"TWL.W",1,2,20,203,48,0,0,0,0,0,0,0,0,0,0,0,0.004,0.0207,0.0151,0.0588,0.1302,0.0726,0.1172,0.1148,0.1006,0.1066,0.1191,0.0994,0.0276,0.0131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.0207,0.0151,0.0588,0.1302,0.0726,0.1172,0.1148,0.1006,0.1066,0.1191,0.0994,0.0276,0.0131,0,0,0
2012,7,"TWL.W",1,2,24,220,54,0,0,0,0,0,0,0,0,0.0094,0.0094,0.0047,0.0692,0.0692,0.0892,0.075,0.1156,0.1001,0.0305,0.0746,0.0546,0.0772,0.1227,0.0629,0.014,0.0108,0.0028,0.0028,0.0053,0,0,0,0,0,0,0,0,0.0094,0.0094,0.0047,0.0692,0.0692,0.0892,0.075,0.1156,0.1001,0.0305,0.0746,0.0546,0.0772,0.1227,0.0629,0.014,0.0108,0.0028,0.0028,0.0053
2013,7,"TWL.W",1,2,23,185,49,0,0,0,0,0,0,0.0023,0,0,0,0.05,0.1125,0.2469,0.0997,0.1375,0.0397,0.0646,0.0261,0.0386,0.0404,0.0513,0.0476,0.0257,0.0134,0.0037,0,0,0,0,0,0,0,0,0,0.0023,0,0,0,0.05,0.1125,0.2469,0.0997,0.1375,0.0397,0.0646,0.0261,0.0386,0.0404,0.0513,0.0476,0.0257,0.0134,0.0037,0,0,0
2014,7,"TWL.W",1,2,9,68,18,0,0,0,0,0,0,0,0,0.0295,0.0443,0.059,0.059,0.1464,0.1165,0.1226,0.0428,0.0331,0.1608,0.0748,0.0559,0.0416,0,0.0136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295,0.0443,0.059,0.059,0.1464,0.1165,0.1226,0.0428,0.0331,0.1608,0.0748,0.0559,0.0416,0,0.0136,0,0,0,0,0
2015,7,"TWL.W",1,2,17,117,33,0,0,0,0,0,0,0,0,0,0,0.0099,0.0051,0,0,0.0143,0.0619,0.0925,0.1254,0.2061,0.1901,0.1241,0.0574,0.0775,0.0311,0.0047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099,0.0051,0,0,0.0143,0.0619,0.0925,0.1254,0.2061,0.1901,0.1241,0.0574,0.0775,0.0311,0.0047,0,0,0
2016,7,"TWL.W",1,2,17,94,30,0,0,0,0,0,0,0,0,0,0,0,0,0.3006,0.0163,0.0261,0.0634,0.0621,0.0982,0.0839,0.1268,0.1197,0.0517,0.0262,0.0208,0,0,0.0042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3006,0.0163,0.0261,0.0634,0.0621,0.0982,0.0839,0.1268,0.1197,0.0517,0.0262,0.0208,0,0,0.0042,0
2017,7,"TWL.W",1,2,54,451,116,0,0,0,0,0,0,0,0.0019,4e-04,4e-04,0.0042,0.0428,0.0399,0.0457,0.0956,0.0831,0.0673,0.1097,0.0647,0.1366,0.1622,0.0632,0.0585,0.0178,0.0045,0.0017,0,0,0,0,0,0,0,0,0,0.0019,4e-04,4e-04,0.0042,0.0428,0.0399,0.0457,0.0956,0.0831,0.0673,0.1097,0.0647,0.1366,0.1622,0.0632,0.0585,0.0178,0.0045,0.0017,0,0
2018,7,"TWL.W",1,2,27,367,78,0,0,0,0,0,0,0,0,7e-04,0.0023,0.0101,0.0113,0.0519,0.0592,0.1066,0.0485,0.0812,0.0781,0.133,0.1179,0.1364,0.0936,0.0309,0.0353,0.003,0,0,0,0,0,0,0,0,0,0,0,7e-04,0.0023,0.0101,0.0113,0.0519,0.0592,0.1066,0.0485,0.0812,0.0781,0.133,0.1179,0.1364,0.0936,0.0309,0.0353,0.003,0,0,0
2019,7,"TWL.W",1,2,33,288,73,0,0,0,0,0,0,0,7e-04,0,0.0106,0.0089,0.0278,0.0291,0.0369,0.0635,0.088,0.031,0.128,0.0966,0.1239,0.0675,0.1323,0.1478,0.0069,0,5e-04,0,0,0,0,0,0,0,0,0,7e-04,0,0.0106,0.0089,0.0278,0.0291,0.0369,0.0635,0.088,0.031,0.128,0.0966,0.1239,0.0675,0.1323,0.1478,0.0069,0,5e-04,0,0
2020,7,"TWL.W",1,2,16,115,32,0,0,0,0,0,0,0,0,0,0.0012,0,0,0.0077,0.0491,0.0175,0.0767,0.1128,0.121,0.1229,0.1734,0.1321,0.0838,0.0523,0.0432,0.0062,0,0,0,0,0,0,0,0,0,0,0,0,0.0012,0,0,0.0077,0.0491,0.0175,0.0767,0.1128,0.121,0.1229,0.1734,0.1321,0.0838,0.0523,0.0432,0.0062,0,0,0
2021,7,"TWL.W",1,2,25,252,60,0,0,0,0,0,0,0.0011,0,0,0.0179,0.0336,0.0316,0.0589,0.0921,0.0296,0.0928,0.0344,0.1388,0.1102,0.0486,0.1455,0.1042,0.0476,0.0087,0.0044,0,0,0,0,0,0,0,0,0,0.0011,0,0,0.0179,0.0336,0.0316,0.0589,0.0921,0.0296,0.0928,0.0344,0.1388,0.1102,0.0486,0.1455,0.1042,0.0476,0.0087,0.0044,0,0,0
