

 Females then males 
"year","month","fleet","sex","partition","Ntows","Nsamps","InputN","F12","F14","F16","F18","F20","F22","F24","F26","F28","F30","F32","F34","F36","F38","F40","F42","F44","F46","F48","F50","F52","F54","F56","F58","F60","F62","F64","F66","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66"
2009,7,"TWL.O",1,0,65,232,97,0,0,0,0,0,0,0,0,0,0.0204,0.0104,0.0522,0.0266,0.0246,0.0396,0.0376,0.0764,0.0889,0.1009,0.1029,0.1828,0.1314,0.0583,0.0345,0.0089,0.0036,0,0,0,0,0,0,0,0,0,0,0,0.0204,0.0104,0.0522,0.0266,0.0246,0.0396,0.0376,0.0764,0.0889,0.1009,0.1029,0.1828,0.1314,0.0583,0.0345,0.0089,0.0036,0,0
2010,7,"TWL.O",1,0,29,173,53,0,0,0,0,0,0,0,0,0,0.0046,0.0112,0.0584,0.0941,0.0506,0.07,0.0274,0.0393,0.0893,0.1401,0.1089,0.1597,0.0878,0.0384,0.0203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046,0.0112,0.0584,0.0941,0.0506,0.07,0.0274,0.0393,0.0893,0.1401,0.1089,0.1597,0.0878,0.0384,0.0203,0,0,0,0
2011,7,"TWL.O",1,0,36,236,69,0,0,0,0,0,0,0,0,0.0025,0.018,0.0397,0.0295,0.07,0.1445,0.1989,0.1456,0.1321,0.0476,0.0657,0.0354,0.0322,0.0101,0.0227,0.0053,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0.018,0.0397,0.0295,0.07,0.1445,0.1989,0.1456,0.1321,0.0476,0.0657,0.0354,0.0322,0.0101,0.0227,0.0053,0,0,0,0
2012,7,"TWL.O",1,0,48,243,82,0,0,0,0,0,0.0029,0.0043,0.0058,0.0088,0,0.0261,0.0238,0.0577,0.0578,0.0899,0.1291,0.12,0.1087,0.0946,0.0549,0.0869,0.0642,0.0398,0.0246,0,0,0,0,0,0,0,0,0,0.0029,0.0043,0.0058,0.0088,0,0.0261,0.0238,0.0577,0.0578,0.0899,0.1291,0.12,0.1087,0.0946,0.0549,0.0869,0.0642,0.0398,0.0246,0,0,0,0
2013,7,"TWL.O",1,0,127,588,208,0,0,0,0,0.0205,0.0479,0.0345,0.0046,0.0151,0.0185,0.0215,0.0341,0.0313,0.0416,0.0351,0.0385,0.0638,0.1024,0.1046,0.0928,0.0931,0.1079,0.058,0.022,0.0114,8e-04,0,0,0,0,0,0,0.0205,0.0479,0.0345,0.0046,0.0151,0.0185,0.0215,0.0341,0.0313,0.0416,0.0351,0.0385,0.0638,0.1024,0.1046,0.0928,0.0931,0.1079,0.058,0.022,0.0114,8e-04,0,0
2014,7,"TWL.O",1,0,116,662,207,0,0,0,0,0.001,0.002,0.0048,0.0076,0.0048,0.0103,0.0121,0.018,0.05,0.0623,0.0498,0.0513,0.1192,0.085,0.1192,0.1105,0.0684,0.1233,0.069,0.0302,0.0014,0,0,0,0,0,0,0,0.001,0.002,0.0048,0.0076,0.0048,0.0103,0.0121,0.018,0.05,0.0623,0.0498,0.0513,0.1192,0.085,0.1192,0.1105,0.0684,0.1233,0.069,0.0302,0.0014,0,0,0
2015,7,"TWL.O",1,0,125,852,243,0,0,0,0,0,2e-04,8e-04,7e-04,0.0051,0.0151,0.0102,0.0105,0.0142,0.0079,0.0772,0.0161,0.031,0.09,0.1016,0.2241,0.2152,0.1539,0.0209,0.0045,8e-04,0,0,0,0,0,0,0,0,2e-04,8e-04,7e-04,0.0051,0.0151,0.0102,0.0105,0.0142,0.0079,0.0772,0.0161,0.031,0.09,0.1016,0.2241,0.2152,0.1539,0.0209,0.0045,8e-04,0,0,0
2016,7,"TWL.O",1,0,98,572,177,0,0,0,0,0.0016,0.0023,0.0018,0.0057,0.0073,0.005,0.0402,0.0494,0.0289,0.0191,0.0278,0.0325,0.098,0.1489,0.1043,0.1399,0.1425,0.1032,0.0236,0.0103,0.0079,0,0,0,0,0,0,0,0.0016,0.0023,0.0018,0.0057,0.0073,0.005,0.0402,0.0494,0.0289,0.0191,0.0278,0.0325,0.098,0.1489,0.1043,0.1399,0.1425,0.1032,0.0236,0.0103,0.0079,0,0,0
2017,7,"TWL.O",1,0,170,1094,321,0,0,0,0,7e-04,0.0014,0.0037,0.0036,5e-04,0.0074,0.0109,0.0151,0.0536,0.053,0.0619,0.0773,0.1075,0.1799,0.079,0.1223,0.1017,0.0736,0.0318,0.0085,0.0062,6e-04,0,0,0,0,0,0,7e-04,0.0014,0.0037,0.0036,5e-04,0.0074,0.0109,0.0151,0.0536,0.053,0.0619,0.0773,0.1075,0.1799,0.079,0.1223,0.1017,0.0736,0.0318,0.0085,0.0062,6e-04,0,0
2018,7,"TWL.O",1,0,150,851,267,0,0,0,0,0,4e-04,9e-04,9e-04,0.0015,0.003,0.027,0.0506,0.0466,0.043,0.077,0.0619,0.1049,0.1091,0.1237,0.1466,0.0724,0.0623,0.0534,0.0146,2e-04,0,0,0,0,0,0,0,0,4e-04,9e-04,9e-04,0.0015,0.003,0.027,0.0506,0.0466,0.043,0.077,0.0619,0.1049,0.1091,0.1237,0.1466,0.0724,0.0623,0.0534,0.0146,2e-04,0,0,0
2019,7,"TWL.O",1,0,139,753,243,0,0,0,0,0,0,0,0.0086,0.0091,0.0274,0.0485,0.0854,0.054,0.0343,0.0482,0.0538,0.0467,0.1046,0.0613,0.1255,0.1233,0.1059,0.0419,0.0175,0.0041,0,0,0,0,0,0,0,0,0,0,0.0086,0.0091,0.0274,0.0485,0.0854,0.054,0.0343,0.0482,0.0538,0.0467,0.1046,0.0613,0.1255,0.1233,0.1059,0.0419,0.0175,0.0041,0,0,0
2020,7,"TWL.O",1,0,72,401,127,0,0,0,0,0,0,0,6e-04,0,0.0031,0.0061,0.0105,0.0307,0.0612,0.0305,0.1216,0.0675,0.1387,0.1571,0.1821,0.068,0.0579,0.0547,0.0098,0,0,0,0,0,0,0,0,0,0,0,6e-04,0,0.0031,0.0061,0.0105,0.0307,0.0612,0.0305,0.1216,0.0675,0.1387,0.1571,0.1821,0.068,0.0579,0.0547,0.0098,0,0,0,0
2021,7,"TWL.O",1,0,88,572,167,0,0,0,0,0,0,0,0,3e-04,1e-04,0.0079,0.0191,0.0234,0.0516,0.0756,0.0637,0.0931,0.085,0.1525,0.1151,0.0966,0.1106,0.0659,0.025,0.0057,0.0088,0,0,0,0,0,0,0,0,0,0,3e-04,1e-04,0.0079,0.0191,0.0234,0.0516,0.0756,0.0637,0.0931,0.085,0.1525,0.1151,0.0966,0.1106,0.0659,0.025,0.0057,0.0088,0,0
2022,7,"TWL.O",1,0,96,646,185,0,0,0,0,0,0,0,0,3e-04,7e-04,0.0021,0.003,0.0109,0.0331,0.0403,0.1087,0.0726,0.1165,0.0948,0.1587,0.2301,0.0933,0.0231,0.0057,0.0059,0,0,0,0,0,0,0,0,0,0,0,3e-04,7e-04,0.0021,0.003,0.0109,0.0331,0.0403,0.1087,0.0726,0.1165,0.0948,0.1587,0.2301,0.0933,0.0231,0.0057,0.0059,0,0,0
1968,7,"TWL.W",1,0,1,49,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204,0.0816,0.0612,0.1633,0.2857,0.2245,0.102,0.0612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204,0.0816,0.0612,0.1633,0.2857,0.2245,0.102,0.0612,0,0,0,0,0
1971,7,"TWL.W",1,0,2,112,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.0334,0.108,0.1902,0.1517,0.2262,0.1362,0.0874,0.0437,0.0051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.0334,0.108,0.1902,0.1517,0.2262,0.1362,0.0874,0.0437,0.0051,0,0,0,0
1972,7,"TWL.W",1,0,1,103,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194,0.0583,0.0485,0.2039,0.2039,0.2427,0.0971,0.1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194,0.0583,0.0485,0.2039,0.2039,0.2427,0.0971,0.1262,0,0,0,0,0
1973,7,"TWL.W",1,0,1,95,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0421,0.1263,0.2421,0.1474,0.2316,0.1053,0.0842,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0421,0.1263,0.2421,0.1474,0.2316,0.1053,0.0842,0.0105,0,0,0,0
1975,7,"TWL.W",1,0,3,341,21,0,0,0,0,0.0017,0,0,0.0033,0.0172,0.0199,0.036,0.0376,0.1462,0.1737,0.2465,0.2132,0.0699,0.0182,0.0055,0,0.0039,0.0033,0.0039,0,0,0,0,0,0,0,0,0,0.0017,0,0,0.0033,0.0172,0.0199,0.036,0.0376,0.1462,0.1737,0.2465,0.2132,0.0699,0.0182,0.0055,0,0.0039,0.0033,0.0039,0,0,0,0,0
1976,7,"TWL.W",1,0,3,221,21,0,0,0,0,0,0,0,0,0,1e-04,0,2e-04,0,5e-04,0.0053,0.0207,0.0557,0.0475,0.1096,0.1377,0.2394,0.2006,0.1099,0.0528,0.0075,0.0122,0,0,0,0,0,0,0,0,0,0,0,1e-04,0,2e-04,0,5e-04,0.0053,0.0207,0.0557,0.0475,0.1096,0.1377,0.2394,0.2006,0.1099,0.0528,0.0075,0.0122,0,0
1977,7,"TWL.W",1,0,2,156,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084,0.0084,0.0274,0.0905,0.0843,0.1035,0.2049,0.2466,0.1435,0.0614,0.0106,0.0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084,0.0084,0.0274,0.0905,0.0843,0.1035,0.2049,0.2466,0.1435,0.0614,0.0106,0.0106,0,0
1978,7,"TWL.W",1,0,4,267,28,0,0,0,0,0,0,0,0,0,0,6e-04,6e-04,0.0012,0.0018,0.0052,0.0443,0.103,0.1462,0.1261,0.1159,0.1814,0.1443,0.0773,0.036,0.0161,0,0,0,0,0,0,0,0,0,0,0,0,0,6e-04,6e-04,0.0012,0.0018,0.0052,0.0443,0.103,0.1462,0.1261,0.1159,0.1814,0.1443,0.0773,0.036,0.0161,0,0,0
1979,7,"TWL.W",1,0,8,264,44,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0.0312,0.03,0.0604,0.1522,0.1397,0.2223,0.0925,0.1009,0.0645,0.0555,0.0487,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0.0312,0.03,0.0604,0.1522,0.1397,0.2223,0.0925,0.1009,0.0645,0.0555,0.0487,1e-04,0,0,0
1980,7,"TWL.W",1,0,18,638,106,0,0,0,0,0,0,0.0047,0,0.0047,8e-04,0.015,0.0102,0.0125,0.0211,0.0484,0.0737,0.0866,0.0843,0.144,0.1642,0.1645,0.0847,0.0388,0.0336,0.0053,0.0029,0,0,0,0,0,0,0,0,0.0047,0,0.0047,8e-04,0.015,0.0102,0.0125,0.0211,0.0484,0.0737,0.0866,0.0843,0.144,0.1642,0.1645,0.0847,0.0388,0.0336,0.0053,0.0029,0,0
1981,7,"TWL.W",1,0,18,658,109,0,0,0,0,0,0,0,0,0,0.0012,0.0023,0.0026,0.0087,0.0158,0.022,0.0512,0.0564,0.0805,0.0901,0.1876,0.2334,0.1225,0.0613,0.0436,0.0154,0.0055,0,0,0,0,0,0,0,0,0,0,0,0.0012,0.0023,0.0026,0.0087,0.0158,0.022,0.0512,0.0564,0.0805,0.0901,0.1876,0.2334,0.1225,0.0613,0.0436,0.0154,0.0055,0,0
1982,7,"TWL.W",1,0,13,482,80,0,0,0,0,0,0,0,0,0,0.0022,0,0.0296,0.0039,0.0183,0.0502,0.1429,0.0784,0.0836,0.1214,0.1103,0.1811,0.1018,0.0579,0.0123,0.004,0.0016,5e-04,0,0,0,0,0,0,0,0,0,0,0.0022,0,0.0296,0.0039,0.0183,0.0502,0.1429,0.0784,0.0836,0.1214,0.1103,0.1811,0.1018,0.0579,0.0123,0.004,0.0016,5e-04,0
1983,7,"TWL.W",1,0,17,699,113,0,0,0,0,0,0,0,0,0,0.0014,0.0053,0.008,0.0118,0.0327,0.0551,0.0913,0.1171,0.1116,0.1061,0.0983,0.1489,0.1357,0.0365,0.0236,0.0144,0.0021,0,0,0,0,0,0,0,0,0,0,0,0.0014,0.0053,0.008,0.0118,0.0327,0.0551,0.0913,0.1171,0.1116,0.1061,0.0983,0.1489,0.1357,0.0365,0.0236,0.0144,0.0021,0,0
1984,7,"TWL.W",1,0,17,577,97,0,0,0,0,0,0,0,0,0,0.0025,0.0075,0.0123,0.0102,0.0112,0.016,0.0261,0.0893,0.1212,0.1153,0.0931,0.218,0.115,0.1004,0.0482,0.0116,0.0019,0,0,0,0,0,0,0,0,0,0,0,0.0025,0.0075,0.0123,0.0102,0.0112,0.016,0.0261,0.0893,0.1212,0.1153,0.0931,0.218,0.115,0.1004,0.0482,0.0116,0.0019,0,0
1985,7,"TWL.W",1,0,18,773,125,0,0,0,0,0,0,0,0,0,2e-04,8e-04,0.0052,0.0121,0.0283,0.0269,0.0306,0.0753,0.1026,0.104,0.1867,0.1572,0.1431,0.0836,0.0344,0.0089,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,8e-04,0.0052,0.0121,0.0283,0.0269,0.0306,0.0753,0.1026,0.104,0.1867,0.1572,0.1431,0.0836,0.0344,0.0089,0,0,0
1986,7,"TWL.W",1,0,17,712,115,0,0,0,0,0,0,0,0,0,2e-04,0.0027,6e-04,0.018,0.0172,0.0393,0.0844,0.1051,0.12,0.1502,0.1322,0.1583,0.0911,0.0446,0.028,0.0071,0.001,0,0,0,0,0,0,0,0,0,0,0,2e-04,0.0027,6e-04,0.018,0.0172,0.0393,0.0844,0.1051,0.12,0.1502,0.1322,0.1583,0.0911,0.0446,0.028,0.0071,0.001,0,0
1987,7,"TWL.W",1,0,25,644,114,0,0,0,0,0,0,0,0,0,1e-04,5e-04,0.0011,0.0019,0.0036,0.0332,0.0534,0.1102,0.0883,0.1597,0.1532,0.1405,0.1288,0.0767,0.0281,0.0209,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,5e-04,0.0011,0.0019,0.0036,0.0332,0.0534,0.1102,0.0883,0.1597,0.1532,0.1405,0.1288,0.0767,0.0281,0.0209,0,0,0
1988,7,"TWL.W",1,0,19,425,78,0,0,0,0,0,0,0,0,3e-04,0.0017,0.0032,0.0021,0.0116,0.0057,0.0149,0.0422,0.0566,0.1466,0.1226,0.1312,0.122,0.1602,0.094,0.0513,0.026,0.0059,0.002,0,0,0,0,0,0,0,0,0,3e-04,0.0017,0.0032,0.0021,0.0116,0.0057,0.0149,0.0422,0.0566,0.1466,0.1226,0.1312,0.122,0.1602,0.094,0.0513,0.026,0.0059,0.002,0
1989,7,"TWL.W",1,0,18,400,73,0,0,0,0,0,0,0,0,0,0.005,0.0083,0.0109,0.0223,0.0252,0.0475,0.0801,0.0997,0.1686,0.1449,0.1299,0.0921,0.0765,0.0559,0.0302,0.0023,8e-04,0,0,0,0,0,0,0,0,0,0,0,0.005,0.0083,0.0109,0.0223,0.0252,0.0475,0.0801,0.0997,0.1686,0.1449,0.1299,0.0921,0.0765,0.0559,0.0302,0.0023,8e-04,0,0
1990,7,"TWL.W",1,0,17,360,67,0,0,0,0,0,0,0,0,0,7e-04,4e-04,0.0021,0.0093,0.0163,0.0542,0.0464,0.1133,0.1432,0.1666,0.145,0.1137,0.1034,0.0601,0.0198,0.0057,0,0,0,0,0,0,0,0,0,0,0,0,7e-04,4e-04,0.0021,0.0093,0.0163,0.0542,0.0464,0.1133,0.1432,0.1666,0.145,0.1137,0.1034,0.0601,0.0198,0.0057,0,0,0
1991,7,"TWL.W",1,0,22,472,87,0,0,0,0,0,0,0,0,0,0,0,1e-04,0.0046,0.0149,0.022,0.0633,0.1198,0.1601,0.133,0.1445,0.1421,0.0883,0.0784,0.0254,4e-04,0.0031,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,0.0046,0.0149,0.022,0.0633,0.1198,0.1601,0.133,0.1445,0.1421,0.0883,0.0784,0.0254,4e-04,0.0031,0,0
1992,7,"TWL.W",1,0,20,467,84,0,0,0,0,0,0,0,9e-04,0,0.003,0.0075,0.0155,0.0247,0.0354,0.0603,0.0637,0.0714,0.0977,0.1165,0.1038,0.1284,0.1384,0.0774,0.0473,0.0025,0.0056,0,0,0,0,0,0,0,0,0,9e-04,0,0.003,0.0075,0.0155,0.0247,0.0354,0.0603,0.0637,0.0714,0.0977,0.1165,0.1038,0.1284,0.1384,0.0774,0.0473,0.0025,0.0056,0,0
1993,7,"TWL.W",1,0,17,395,72,0,0,0,0,0,0,0,1e-04,0,0,0.0149,0.0044,0.0333,0.0897,0.1121,0.1486,0.1442,0.1454,0.0977,0.1009,0.0465,0.0416,0.0203,1e-04,1e-04,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0.0149,0.0044,0.0333,0.0897,0.1121,0.1486,0.1442,0.1454,0.0977,0.1009,0.0465,0.0416,0.0203,1e-04,1e-04,0,0,0
1994,7,"TWL.W",1,0,15,343,62,0,0,0,0,0,0,0,0,0.0024,0.0024,0.0115,0.0166,0.0478,0.0334,0.0958,0.1346,0.1101,0.1623,0.0752,0.1233,0.0685,0.0558,0.046,0.0087,0.0057,0,0,0,0,0,0,0,0,0,0,0,0.0024,0.0024,0.0115,0.0166,0.0478,0.0334,0.0958,0.1346,0.1101,0.1623,0.0752,0.1233,0.0685,0.0558,0.046,0.0087,0.0057,0,0,0
1995,7,"TWL.W",1,0,22,520,94,0,0,0,0,0,0,0,0,0.0031,0.005,0.0097,0.0352,0.0417,0.059,0.1143,0.1154,0.1239,0.1894,0.1385,0.0789,0.0442,0.0272,0.0044,0.0093,6e-04,0,4e-04,0,0,0,0,0,0,0,0,0,0.0031,0.005,0.0097,0.0352,0.0417,0.059,0.1143,0.1154,0.1239,0.1894,0.1385,0.0789,0.0442,0.0272,0.0044,0.0093,6e-04,0,4e-04,0
1996,7,"TWL.W",1,0,15,337,62,0,0,0,0,0,0,0,0.0038,0.008,0.0059,0.0155,0.0233,0.0337,0.0481,0.051,0.0823,0.0846,0.1054,0.1276,0.1924,0.1273,0.0704,0.0135,0.006,0.0012,0,0,0,0,0,0,0,0,0,0,0.0038,0.008,0.0059,0.0155,0.0233,0.0337,0.0481,0.051,0.0823,0.0846,0.1054,0.1276,0.1924,0.1273,0.0704,0.0135,0.006,0.0012,0,0,0
1997,7,"TWL.W",1,0,17,386,70,0,0,0,0,0,0,0,0,0,2e-04,0.0069,0.0137,0.0258,0.027,0.0449,0.0896,0.1788,0.1123,0.1285,0.1525,0.1134,0.0485,0.0403,0.0152,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,0.0069,0.0137,0.0258,0.027,0.0449,0.0896,0.1788,0.1123,0.1285,0.1525,0.1134,0.0485,0.0403,0.0152,0.0024,0,0,0
1998,7,"TWL.W",1,0,22,415,79,0,0,0,0,0,0,0,0,0,0.0011,0.0016,0.0119,0.0262,0.0496,0.1025,0.1258,0.1375,0.1377,0.1133,0.1118,0.068,0.0766,0.0228,0.0076,0,0.0061,0,0,0,0,0,0,0,0,0,0,0,0.0011,0.0016,0.0119,0.0262,0.0496,0.1025,0.1258,0.1375,0.1377,0.1133,0.1118,0.068,0.0766,0.0228,0.0076,0,0.0061,0,0
1999,7,"TWL.W",1,0,15,359,65,0,0,0,0,0,0,0,0.0016,0.004,6e-04,0.011,0.0193,0.029,0.0197,0.0419,0.0595,0.1378,0.1282,0.0704,0.1681,0.1139,0.1197,0.0667,0.008,0,0,0,6e-04,0,0,0,0,0,0,0,0.0016,0.004,6e-04,0.011,0.0193,0.029,0.0197,0.0419,0.0595,0.1378,0.1282,0.0704,0.1681,0.1139,0.1197,0.0667,0.008,0,0,0,6e-04
2000,7,"TWL.W",1,0,7,98,21,0,0,0,0,0,0,0,0,0,0.2377,0.0228,0.0231,0.0447,0.0648,0.081,0.0421,0.1119,0.0919,0.1095,0.0779,0.0228,0.0399,0.005,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2377,0.0228,0.0231,0.0447,0.0648,0.081,0.0421,0.1119,0.0919,0.1095,0.0779,0.0228,0.0399,0.005,0.025,0,0,0,0
2001,7,"TWL.W",1,0,10,133,28,0,0,0,0,0,0,0,0,0,0,0,0.0033,0.0184,0.0188,0.0299,0.0571,0.1031,0.1651,0.1406,0.1728,0.1032,0.0931,0.0778,0.0134,0,0.0036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033,0.0184,0.0188,0.0299,0.0571,0.1031,0.1651,0.1406,0.1728,0.1032,0.0931,0.0778,0.0134,0,0.0036,0,0
2002,7,"TWL.W",1,0,28,330,74,0,0,0,0,0,0,0,0,0,0,0,0.0278,0.0164,0.0403,0.0849,0.0494,0.0661,0.0784,0.1552,0.1149,0.0844,0.1284,0.1144,0.0306,0.0052,0.0017,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0.0278,0.0164,0.0403,0.0849,0.0494,0.0661,0.0784,0.1552,0.1149,0.0844,0.1284,0.1144,0.0306,0.0052,0.0017,0.0017,0
2003,7,"TWL.W",1,0,21,139,40,0,0,0,0,0,0,0,0,0,0,0,0.0289,0.0487,0.0635,0.0638,0.1345,0.1141,0.1283,0.0868,0.1025,0.0887,0.0741,0.0505,0.0157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289,0.0487,0.0635,0.0638,0.1345,0.1141,0.1283,0.0868,0.1025,0.0887,0.0741,0.0505,0.0157,0,0,0,0
2004,7,"TWL.W",1,0,27,174,51,0,0,0,0,0,0,0,0,0.0114,0,0.0056,0.0283,0.0283,0.0451,0.0922,0.0292,0.0812,0.1157,0.0754,0.1307,0.1026,0.0794,0.0731,0.0343,0.0338,0.0113,0.0169,0.0056,0,0,0,0,0,0,0,0,0.0114,0,0.0056,0.0283,0.0283,0.0451,0.0922,0.0292,0.0812,0.1157,0.0754,0.1307,0.1026,0.0794,0.0731,0.0343,0.0338,0.0113,0.0169,0.0056
2005,7,"TWL.W",1,0,30,248,64,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0.0437,0.0849,0.1344,0.1648,0.1287,0.1122,0.0671,0.0765,0.0712,0.0237,0.0129,0.0098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0.0437,0.0849,0.1344,0.1648,0.1287,0.1122,0.0671,0.0765,0.0712,0.0237,0.0129,0.0098,0,0
2006,7,"TWL.W",1,0,24,225,55,0,0,0,0,0,0.0038,0.0082,0.0079,0.0076,0.028,0.0586,0.0742,0.0824,0.0875,0.0883,0.0661,0.0475,0.1791,0.0777,0.0549,0.0546,0.0269,0.0274,0.0038,0.0153,0,0,0,0,0,0,0,0,0.0038,0.0082,0.0079,0.0076,0.028,0.0586,0.0742,0.0824,0.0875,0.0883,0.0661,0.0475,0.1791,0.0777,0.0549,0.0546,0.0269,0.0274,0.0038,0.0153,0,0,0
2007,7,"TWL.W",1,0,36,183,61,0,0,0,0,0.0018,0.0018,0.0054,0.0037,0.0059,0.0081,0.0073,0.1561,0.1248,0.2475,0.1276,0.0651,0.0375,0.0382,0.0361,0.0397,0.0377,0.0283,0.0184,0.0055,0.0018,0,0,0.0018,0,0,0,0,0.0018,0.0018,0.0054,0.0037,0.0059,0.0081,0.0073,0.1561,0.1248,0.2475,0.1276,0.0651,0.0375,0.0382,0.0361,0.0397,0.0377,0.0283,0.0184,0.0055,0.0018,0,0,0.0018
2008,7,"TWL.W",1,0,17,172,41,0,0,0,0,0,0,0,0.0951,0.177,0.1278,0.0614,0.0164,0.0186,0.014,0.0163,0.0186,0.0439,0.0502,0.023,0.0685,0.0637,0.0778,0.0778,0.0318,0.0137,0.0046,0,0,0,0,0,0,0,0,0,0.0951,0.177,0.1278,0.0614,0.0164,0.0186,0.014,0.0163,0.0186,0.0439,0.0502,0.023,0.0685,0.0637,0.0778,0.0778,0.0318,0.0137,0.0046,0,0
2009,7,"TWL.W",1,0,22,231,54,0,0,0,0,0,0,0,0,0,0,0.0083,0.0247,0.008,0.0126,0.0131,0.0297,0.0448,0.0468,0.0865,0.1623,0.2268,0.1582,0.152,0.008,0.0098,0.0081,0,0,0,0,0,0,0,0,0,0,0,0,0.0083,0.0247,0.008,0.0126,0.0131,0.0297,0.0448,0.0468,0.0865,0.1623,0.2268,0.1582,0.152,0.008,0.0098,0.0081,0,0
2010,7,"TWL.W",1,0,12,179,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059,0.0096,0.0677,0.1353,0.1304,0.1324,0.1151,0.1704,0.0999,0.0584,0.0532,0.0217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059,0.0096,0.0677,0.1353,0.1304,0.1324,0.1151,0.1704,0.0999,0.0584,0.0532,0.0217,0,0,0
2011,7,"TWL.W",1,0,20,203,48,0,0,0,0,0,0,0,0,0,0,0,0.004,0.0207,0.0151,0.0588,0.1302,0.0726,0.1172,0.1148,0.1006,0.1066,0.1191,0.0994,0.0276,0.0131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.0207,0.0151,0.0588,0.1302,0.0726,0.1172,0.1148,0.1006,0.1066,0.1191,0.0994,0.0276,0.0131,0,0,0
2012,7,"TWL.W",1,0,24,220,54,0,0,0,0,0,0,0,0,0.0094,0.0094,0.0047,0.0692,0.0692,0.0892,0.075,0.1156,0.1001,0.0305,0.0746,0.0546,0.0772,0.1227,0.0629,0.014,0.0108,0.0028,0.0028,0.0053,0,0,0,0,0,0,0,0,0.0094,0.0094,0.0047,0.0692,0.0692,0.0892,0.075,0.1156,0.1001,0.0305,0.0746,0.0546,0.0772,0.1227,0.0629,0.014,0.0108,0.0028,0.0028,0.0053
2013,7,"TWL.W",1,0,23,185,49,0,0,0,0,0,0,0.0023,0,0,0,0.05,0.1125,0.2469,0.0997,0.1375,0.0397,0.0646,0.0261,0.0386,0.0404,0.0513,0.0476,0.0257,0.0134,0.0037,0,0,0,0,0,0,0,0,0,0.0023,0,0,0,0.05,0.1125,0.2469,0.0997,0.1375,0.0397,0.0646,0.0261,0.0386,0.0404,0.0513,0.0476,0.0257,0.0134,0.0037,0,0,0
2014,7,"TWL.W",1,0,9,68,18,0,0,0,0,0,0,0,0,0.0295,0.0443,0.059,0.059,0.1464,0.1165,0.1226,0.0428,0.0331,0.1608,0.0748,0.0559,0.0416,0,0.0136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295,0.0443,0.059,0.059,0.1464,0.1165,0.1226,0.0428,0.0331,0.1608,0.0748,0.0559,0.0416,0,0.0136,0,0,0,0,0
2015,7,"TWL.W",1,0,17,117,33,0,0,0,0,0,0,0,0,0,0,0.0099,0.0051,0,0,0.0143,0.0619,0.0925,0.1254,0.2061,0.1901,0.1241,0.0574,0.0775,0.0311,0.0047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099,0.0051,0,0,0.0143,0.0619,0.0925,0.1254,0.2061,0.1901,0.1241,0.0574,0.0775,0.0311,0.0047,0,0,0
2016,7,"TWL.W",1,0,21,168,44,0,0,0,0,0,0,0,0,0,0.0095,0.0262,0.0764,0.2529,0.0268,0.0271,0.0612,0.0477,0.0799,0.0827,0.1117,0.0958,0.0507,0.0303,0.0181,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0.0095,0.0262,0.0764,0.2529,0.0268,0.0271,0.0612,0.0477,0.0799,0.0827,0.1117,0.0958,0.0507,0.0303,0.0181,0,0,0.003,0
